45397,"Laparoscopy, surgical; proctectomy, combined abdominoperineal pull-through procedure (eg, colo-anal anastomosis), with creation of colonic reservoir (eg, J-pouch), with diverting enterostomy, when performed"
45562,"Exploration, repair, and presacral drainage for rectal injury"
45563,"Exploration, repair, and presacral drainage for rectal injury; with colostomy"
43496,Free jejunum transfer with microvascular anastomosis
44010,"Duodenotomy, for exploration, biopsy(s), or foreign body removal"
44015,"Tube or needle catheter jejunostomy for enteral alimentation, intraoperative, any method (List separately in addition to primary procedure)"
44020,"Enterotomy, small intestine, other than duodenum; for exploration, biopsy(s), or foreign body removal"
44021,"Enterotomy, small intestine, other than duodenum; for decompression (eg, Baker tube)"
44120,"Enterectomy, resection of small intestine; single resection and anastomosis"
44121,"Enterectomy, resection of small intestine; each additional resection and anastomosis (List separately in addition to code for primary procedure)"
44125,"Enterectomy, resection of small intestine; with enterostomy"
44126,"Enterectomy, resection of small intestine for congenital atresia, single resection and anastomosis of proximal segment of intestine; without tapering"
44127,"Enterectomy, resection of small intestine for congenital atresia, single resection and anastomosis of proximal segment of intestine; with tapering"
44128,"Enterectomy, resection of small intestine for congenital atresia, single resection and anastomosis of proximal segment of intestine; each additional resection and anastomosis (List separately in addition to code for primary procedure)"
44186,"Laparoscopy, surgical; jejunostomy (eg, for decompression or feeding)"
44187,"Laparoscopy, surgical; ileostomy or jejunostomy, non-tube"
44202,"Laparoscopy, surgical; enterectomy, resection of small intestine, single resection and anastomosis"
44203,"Laparoscopy, surgical; each additional small intestine resection and anastomosis (List separately in addition to code for primary procedure)"
44300,Enterostomy-External Fistulization of Intestines Procedures
44310,"Ileostomy or jejunostomy, non-tube"
44312,Revision of ileostomy; simple (release of superficial scar) (separate procedure)
44314,Revision of ileostomy; complicated (reconstruction in-depth) (separate procedure)
44316,Continent ileostomy (Kock procedure) (separate procedure)
44602,"Suture of small intestine (enterorrhaphy) for perforated ulcer, diverticulum, wound, injury or rupture; single perforation"
44603,"Suture of small intestine (enterorrhaphy) for perforated ulcer, diverticulum, wound, injury or rupture; multiple perforations"
44615,"Intestinal stricturoplasty (enterotomy and enterorrhaphy) with or without dilation, for intestinal obstruction"
44640,Closure of intestinal cutaneous fistula
44650,Closure of enteroenteric or enterocolic fistula
44800,Excision of Meckel's diverticulum (diverticulectomy) or omphalomesenteric duct
45136,Excision of ileoanal reservoir with ileostomy
38100,Splenectomy; total (separate procedure)
38101,Splenectomy; partial (separate procedure)
38102,"Splenectomy; total, en bloc for extensive disease, in conjunction with other procedure (List in addition to code for primary procedure)"
38115,Repair of ruptured spleen (splenorrhaphy) with or without partial splenectomy
38120,"Laparoscopy, surgical, splenectomy"
38200,Injection procedure for splenoportography
19272,"Excision of chest wall tumor involving ribs, with plastic reconstruction; with mediastinal lymphadenectomy"
20101,Exploration of penetrating wound (separate procedure); chest
31770,Bronchoplasty; graft repair
31775,Bronchoplasty; excision stenosis and anastomosis
32096,"Thoracotomy, with diagnostic biopsy(ies) of lung infiltrate(s) (eg, wedge, incisional), unilateral"
32097,"Thoracotomy, with diagnostic biopsy(ies) of lung nodule(s) or mass(es) (eg, wedge, incisional), unilateral"
32100,Thoracotomy; with exploration
32110,Thoracotomy; with control of traumatic hemorrhage and/or repair of lung tear
32120,Thoracotomy; for postoperative complications
32124,Thoracotomy; with open intrapleural pneumonolysis
32140,"Thoracotomy; with cyst(s) removal, includes pleural procedure when performed"
32141,"Thoracotomy; with resection-plication of bullae, includes any pleural procedure when performed"
32151,Thoracotomy; with removal of intrapulmonary foreign body
32200,"Pneumonostomy, with open drainage of abscess or cyst"
32215,Pleural scarification for repeat pneumothorax
32220,"Decortication, pulmonary (separate procedure); total"
32225,"Decortication, pulmonary (separate procedure); partial"
32310,"Pleurectomy, parietal (separate procedure)"
32320,Decortication and parietal pleurectomy
32440,"Removal of lung, pneumonectomy;"
32442,"Removal of lung, pneumonectomy; with resection of segment of trachea followed by broncho-tracheal anastomosis (sleeve pneumonectomy)"
32445,"Removal of lung, pneumonectomy; extrapleural"
32480,"Removal of lung, other than pneumonectomy; single lobe (lobectomy)"
32482,"Removal of lung, other than pneumonectomy; 2 lobes (bilobectomy)"
32484,"Removal of lung, other than pneumonectomy; single segment (segmentectomy)"
32486,"Removal of lung, other than pneumonectomy; with circumferential resection of segment of bronchus followed by broncho-bronchial anastomosis (sleeve lobectomy)"
32488,"Removal of lung, other than pneumonectomy; with all remaining lung following previous removal of a portion of lung (completion pneumonectomy)"
32491,"Removal of lung, other than pneumonectomy; with resection-plication of emphysematous lung(s) (bullous or non-bullous) for lung volume reduction, sternal split or transthoracic approach, includes any pleural procedure, when performed"
32501,Resection and repair of portion of bronchus (bronchoplasty) when performed at time of lobectomy or segmentectomy (List separately in addition to code for primary procedure)
32503,"Resection of apical lung tumor (eg, Pancoast tumor), including chest wall resection, rib(s) resection(s), neurovascular dissection, when performed; without chest wall reconstruction(s)"
32504,"Resection of apical lung tumor (eg, Pancoast tumor), including chest wall resection, rib(s) resection(s), neurovascular dissection, when performed; with chest wall reconstruction"
32505,"Thoracotomy; with therapeutic wedge resection (eg, mass, nodule), initial"
32506,"Thoracotomy; with therapeutic wedge resection (eg, mass or nodule), each additional resection, ipsilateral (List separately in addition to code for primary procedure)"
32507,Thoracotomy; with diagnostic wedge resection followed by anatomic lung resection (List separately in addition to code for primary procedure)
32540,Extrapleural enucleation of empyema (empyemectomy)
32553,"Placement of interstitial device(s) for radiation therapy guidance (eg, fiducial markers, dosimeter), percutaneous, intrathoracic, single or multiple"
32607,"Thoracoscopy; with diagnostic biopsy(ies) of lung infiltrate(s) (eg, wedge, incisional), unilateral"
32608,"Thoracoscopy; with diagnostic biopsy(ies) of lung nodule(s) or mass(es) (eg, wedge, incisional), unilateral"
32609,Thoracoscopy; with biopsy(ies) of pleura
32651,"Thoracoscopy, surgical; with partial pulmonary decortication"
32652,"Thoracoscopy, surgical; with total pulmonary decortication, including intrapleural pneumonolysis"
32655,"Thoracoscopy, surgical; with resection-plication of bullae, includes any pleural procedure when performed"
32662,"Thoracoscopy, surgical; with excision of mediastinal cyst, tumor, or mass"
32663,"Thoracoscopy, surgical; with lobectomy (single lobe)"
32666,"Thoracoscopy, surgical; with therapeutic wedge resection (eg, mass, nodule), initial unilateral"
32667,"Thoracoscopy, surgical; with therapeutic wedge resection (eg, mass or nodule), each additional resection, ipsilateral (List separately in addition to code for primary procedure)"
32668,"Thoracoscopy, surgical; with diagnostic wedge resection followed by anatomic lung resection (List separately in addition to code for primary procedure)"
32669,"Thoracoscopy, surgical; with removal of a single lung segment (segmentectomy)"
32670,"Thoracoscopy, surgical; with removal of two lobes (bilobectomy)"
32671,"Thoracoscopy, surgical; with removal of lung (pneumonectomy)"
32672,"Thoracoscopy, surgical; with resection-plication for emphysematous lung (bullous or non-bullous) for lung volume reduction (LVRS), unilateral includes any pleural procedure, when performed"
32800,Repair lung hernia through chest wall
32815,Open closure of major bronchial fistula
32905,"Thoracoplasty, Schede type or extrapleural (all stages);"
32906,"Thoracoplasty, Schede type or extrapleural (all stages); with closure of bronchopleural fistula"
32940,"Pneumonolysis, extraperiosteal, including filling or packing procedures"
32960,"Pneumothorax, therapeutic, intrapleural injection of air"
39000,"Mediastinotomy with exploration, drainage, removal of foreign body, or biopsy; cervical approach"
39010,"Mediastinotomy with exploration, drainage, removal of foreign body, or biopsy; transthoracic approach, including either transthoracic or median sternotomy"
39200,Resection of mediastinal cyst
39220,Resection of mediastinal tumor
39501,"Repair, laceration of diaphragm, any approach"
39545,"Imbrication of diaphragm for eventration, transthoracic or transabdominal, paralytic or nonparalytic"
39560,"Resection, diaphragm; with simple repair (eg, primary suture)"
39561,"Resection, diaphragm; with complex repair (eg, prosthetic material, local muscle flap)"
64746,Transection or avulsion of; phrenic nerve
60000,"Incision and drainage of thyroglossal duct cyst, infected"
60200,"Excision of cyst or adenoma of thyroid, or transection of isthmus"
60210,"Partial thyroid lobectomy, unilateral; with or without isthmusectomy"
60212,"Partial thyroid lobectomy, unilateral; with contralateral subtotal lobectomy, including isthmusectomy"
60220,"Total thyroid lobectomy, unilateral; with or without isthmusectomy"
60225,"Total thyroid lobectomy, unilateral; with contralateral subtotal lobectomy, including isthmusectomy"
60240,"Thyroidectomy, total or complete"
60252,"Thyroidectomy, total or subtotal for malignancy; with limited neck dissection"
60254,"Thyroidectomy, total or subtotal for malignancy; with radical neck dissection"
60260,"Thyroidectomy, removal of all remaining thyroid tissue following previous removal of a portion of thyroid"
60270,"Thyroidectomy, including substernal thyroid; sternal split or transthoracic approach"
60271,"Thyroidectomy, including substernal thyroid; cervical approach"
60280,Excision of thyroglossal duct cyst or sinus
60281,Excision of thyroglossal duct cyst or sinus; recurrent
60500,Parathyroidectomy or exploration of parathyroid(s)
60502,Parathyroidectomy or exploration of parathyroid(s); re-exploration
60505,"Parathyroidectomy or exploration of parathyroid(s); with mediastinal exploration, sternal split or transthoracic approach"
60512,Parathyroid autotransplantation (List separately in addition to code for primary procedure)
51925,Closure of vesicouterine fistula; with hysterectomy
58260,"Vaginal hysterectomy, for uterus 250 g or less"
58262,"Vaginal hysterectomy, for uterus 250 g or less; with removal of tube(s), and/or ovary(s)"
58263,"Vaginal hysterectomy, for uterus 250 g or less; with removal of tube(s), and/or ovary(s), with repair of enterocele"
58267,"Vaginal hysterectomy, for uterus 250 g or less; with colpo-urethrocystopexy (Marshall-Marchetti-Krantz type, Pereyra type) with or without endoscopic control"
58270,"Vaginal hysterectomy, for uterus 250 g or less; with repair of enterocele"
58275,"Vaginal hysterectomy, for uterus 250 g or less;"
58280,"Vaginal hysterectomy, with total or partial vaginectomy; with repair of enterocele"
58285,"Vaginal hysterectomy, radical (Schauta type operation)"
58290,"Vaginal hysterectomy, for uterus greater than 250 g"
58291,"Vaginal hysterectomy, for uterus greater than 250 g; with removal of tube(s) and/or ovary(s)"
58292,"Vaginal hysterectomy, for uterus greater than 250 g; with removal of tube(s) and/or ovary(s), with repair of enterocele"
58293,"Vaginal hysterectomy, for uterus greater than 250 g; with colpo-urethrocystopexy (Marshall-Marchetti-Krantz type, Pereyra type) with or without endoscopic control"
58294,"Vaginal hysterectomy, for uterus greater than 250 g; with repair of enterocele"
58550,"Laparoscopy, surgical, with vaginal hysterectomy, for uterus 250 g or less"
58552,"Laparoscopy, surgical, with vaginal hysterectomy, for uterus 250 g or less; with removal of tubes(s) and /or ovary(s)"
58553,"Laparoscopy, surgical, with vaginal hysterectomy, for uterus greater than 250 g"
58554,"Laparoscopy, surgical, with vaginal hysterectomy, for uterus greater than 250 g; with removal of tube(s) and/or ovary(s)"
62160,"Neuroendoscopy, intracranial, for placement or replacement of ventricular catheter and attachment to shunt system or external drainage (List separately in addition to code for primary procedure)"
62180,Ventriculocisternostomy (Torkildsen type operation)
62190,"Creation of shunt; subarachnoid/subdural-atrial, -jugular, -auricular"
62192,"Creation of shunt; subarachnoid/subdural-peritoneal, -pleural, other terminus"
62194,"Replacement or irrigation, subarachnoid/subdural catheter"
62200,"Ventriculocisternostomy, third ventricle;"
62201,"Ventriculocisternostomy, third ventricle; stereotactic, neuroendoscopic method"
62220,"Creation of shunt; ventriculo-atrial, -jugular, -auricular"
62223,"Creation of shunt; ventriculo-peritoneal, -pleural, other terminus"
62225,"Replacement or irrigation, ventricular catheter"
62230,"Replacement or revision of cerebrospinal fluid shunt, obstructed valve, or distal catheter in shunt system"
62256,Removal of complete cerebrospinal fluid shunt system; without replacement
62258,Removal of complete cerebrospinal fluid shunt system; with replacement by similar or other shunt at same operation
20102,Exploration of penetrating wound (separate procedure); abdomen/flank/back
35840,"Exploration for postoperative hemorrhage, thrombosis or infection; abdomen"
39503,"Repair, neonatal diaphragmatic hernia, with or without chest tube insertion and with or without creation of ventral hernia"
39540,"Repair, diaphragmatic hernia (other than neonatal), traumatic; acute"
39541,"Repair, diaphragmatic hernia (other than neonatal), traumatic; chronic"
43332,"Repair, paraesophageal hiatal hernia (including fundoplication), via laparotomy, except neonatal; without implantation of mesh or other prosthesis"
43333,"Repair, paraesophageal hiatal hernia (including fundoplication), via laparotomy, except neonatal; with implantation of mesh or other prosthesis"
44005,Enterolysis (freeing of intestinal adhesion) (separate procedure)
44180,"Laparoscopy, surgical, enterolysis (freeing of intestinal adhesion) (separate procedure)"
44700,"Exclusion of small intestine from pelvis by mesh or other prosthesis, or native tissue (eg, bladder or omentum)"
44820,Excision of lesion of mesentery (separate procedure)
44850,Suture of mesentery (separate procedure)
49000,"Exploratory laparotomy, exploratory celiotomy with or without biopsy(s) (separate procedure)"
49002,Reopening of recent laparotomy
49010,"Exploration, retroperitoneal area with or without biopsy(s) (separate procedure)"
49020,"Drainage of peritoneal abscess or localized peritonitis, exclusive of appendiceal abscess, open"
49040,"Drainage of subdiaphragmatic or subphrenic abscess, open"
49060,"Drainage of retroperitoneal abscess, open"
49203,"Excision or destruction, open, intra-abdominal tumors, cysts or endometriomas, 1 or more peritoneal, mesenteric, or retroperitoneal primary or secondary tumors; largest tumor 5 cm diameter or less"
49204,"Excision or destruction, open, intra-abdominal tumors, cysts or endometriomas, 1 or more peritoneal, mesenteric, or retroperitoneal primary or secondary tumors; largest tumor 5.1-10.0 cm diameter"
49205,"Excision or destruction, open, intra-abdominal tumors, cysts or endometriomas, 1 or more peritoneal, mesenteric, or retroperitoneal primary or secondary tumors; largest tumor greater than 10.0 cm diameter"
49215,Excision of presacral or sacrococcygeal tumor
49220,"Staging laparotomy for Hodgkin's disease or lymphoma (includes splenectomy, needle or open biopsies of both liver lobes, possibly also removal of abdominal nodes, abdominal node and/or bone marrow biopsies, ovarian repositioning)"
49250,"Umbilectomy, omphalectomy, excision of umbilicus (separate procedure)"
49255,"Omentectomy, epiploectomy, resection of omentum (separate procedure)"
49320,"Laparoscopy, abdomen, peritoneum, and omentum, diagnostic, with or without collection of specimen(s) by brushing or washing (separate procedure)"
49321," Laparoscopy, surgical; with biopsy (single or multiple) "
49324,"Laparoscopy, surgical; with insertion of tunneled intraperitoneal catheter"
49325,"Laparoscopy, surgical; with revision of previously placed intraperitoneal cannula or catheter, with removal of intraluminal obstructive material if performed"
49326,"Laparoscopy, surgical; with omentopexy (omental tacking procedure) (List separately in addition to code for primary procedure)"
49402,Removal of peritoneal foreign body from peritoneal cavity
49412,"Placement of interstitial device(s) for radiation therapy guidance (eg, fiducial markers, dosimeter), open, intra-abdominal, intrapelvic, and/or retroperitoneum, including image guidance, if performed, single or multiple (List separately in addition to code for primary procedure)"
49419,"Insertion of tunneled intraperitoneal catheter, with subcutaneous port (ie, totally implantable)"
49421,"Insertion of tunneled intraperitoneal catheter for dialysis, open"
49425,Insertion of peritoneal-venous shunt
49426, Revision  of peritoneal-venous shunt
49900,"Suture, secondary, of abdominal wall for evisceration or dehiscence"
49905,"Omental flap, intra-abdominal (List separately in addition to code for primary procedure)"
49906,Free omental flap with microvascular anastomosis
58960,"Laparotomy, for staging or restaging of ovarian, tubal, or primary peritoneal malignancy (second look), with or without omentectomy, peritoneal washing, biopsy of abdominal and pelvic peritoneum, diaphragmatic assessment with pelvic and limited para-aortic lymphadenectomy"
